No,Salary
44488,8214.818641746273
44489,41349.64379784096
44490,24213.873200383576
44491,120062.66674475108
44492,28967.783516885596
44493,95065.41863611169
44494,31079.943750616167
44495,82401.16027964574
44496,138747.09393705567
44497,61925.033836053335
44498,8151.518944949169
44499,11747.44602354999
44500,18968.300257469687
44501,27860.37977273699
44502,42236.83600001042
44503,60234.31897218736
44504,50192.40410002593
44505,46138.892044848755
44506,81793.96081967444
44507,34608.02785524457
44508,35143.85641313073
44509,114336.63205896226
44510,122277.58887443351
44511,81123.2787133849
44512,17865.621423136574
44513,38214.95485583397
44514,17461.262168074867
44515,66628.51226131056
44516,56814.18058226702
44517,9003.915669317976
44518,23419.067214976632
44519,93363.37046045548
44520,50814.60049862562
44521,26485.670664302063
44522,43225.19303252574
44523,57724.48176254687
44524,132206.5542699916
44525,32655.15497152948
44526,52283.45593355201
44527,35559.74435691583
44528,92956.7636084421
44529,36277.299921115824
44530,91110.87538762107
44531,19327.048130423787
44532,34495.332297998655
44533,66129.2778275408
44534,49930.15729414881
44535,8053.496729577472
44536,32042.273888879514
44537,67777.0102473238
44538,24055.00157288141
44539,10906.085090096887
44540,13158.66652986737
44541,8964.95791806464
44542,32409.61363518329
44543,92602.50504188823
44544,56575.827027148385
44545,92135.85269911154
44546,51792.12143987023
44547,14753.565406470638
44548,62723.90952299514
44549,14380.814925764638
44550,61634.1375698868
44551,12790.21310646387
44552,33058.171377212035
44553,14121.349133658672
44554,112988.10116226798
44555,113518.0907376101
44556,97510.99318361784
44557,76414.72711747621
44558,38335.27042547734
44559,10602.69430375852
44560,35579.00405131841
44561,69659.87816479149
44562,124499.56490557562
44563,52684.32860256359
44564,44965.06753083495
44565,13276.479399466883
44566,17914.81837585456
44567,13635.765906811177
44568,89549.95211079801
44569,50100.72857423581
44570,44984.288549425146
44571,165299.80787165754
44572,23524.28406653002
44573,5511.437112144389
44574,22407.969133466893
44575,35650.75457076719
44576,118364.84993083776
44577,122778.49124315468
44578,51181.720298694374
44579,46096.660265486935
44580,38449.752269742065
44581,53995.7867077753
44582,118800.87521828982
44583,41345.41912687531
44584,79879.4924327232
44585,53623.135252288375
44586,43745.33831607705
44587,102026.96061624445
44588,42731.11672842257
44589,137065.78190949638
44590,15048.40691928727
44591,-2800.715438545104
44592,68709.36920572238
44593,46375.08136012888
44594,118643.48762031243
44595,117949.81454788416
44596,98975.63726221488
44597,84644.93930235053
44598,38489.722350282005
44599,54870.2995510551
44600,26330.904794032012
44601,75578.89502938092
44602,91529.42361863735
44603,30226.934756797815
44604,116639.20282595437
44605,144610.51222544373
44606,108377.49608402445
44607,6399.388645256673
44608,41805.85042267598
44609,112616.68477796816
44610,116926.40148839407
44611,70567.50113138832
44612,89463.64904091152
44613,107948.28757504943
44614,16863.52567883873
44615,9014.81098994303
44616,161113.92135189325
44617,87428.49930144119
44618,24189.565479853187
44619,140885.13220700272
44620,163512.92777678807
44621,80154.5086535496
44622,32014.045234444777
44623,162830.51808468509
44624,64299.17106425114
44625,99139.7295634836
44626,71447.18862537749
44627,87757.58889825505
44628,12192.354761854154
44629,24393.19052290865
44630,25808.142139203697
44631,61170.62601729393
44632,103282.59290433463
44633,123966.64873867933
44634,92826.93026630297
44635,33380.63652505732
44636,18016.76687195037
44637,82166.58153936341
44638,28207.782896605808
44639,42513.44996838871
44640,36643.788417925956
44641,61039.15773075169
44642,61512.41259236224
44643,19457.425842167468
44644,80811.2643356762
44645,52142.50706822779
44646,13325.402451521655
44647,92757.28356059916
44648,9431.893189197765
44649,9801.778293377261
44650,69743.24248826549
44651,102941.35895811621
44652,21804.094716259144
44653,9434.05903371873
44654,135791.14994008612
44655,51551.304532284805
44656,25773.2580138629
44657,18335.9221351609
44658,92619.81087782008
44659,22715.791514359837
44660,30834.08126506943
44661,15583.560097768941
44662,9521.664249347916
44663,12302.909158454217
44664,70423.55763816171
44665,76924.95917780238
44666,54281.056153472324
44667,20184.04684235824
44668,19881.613051948596
44669,76514.12668294682
44670,8215.14296554385
44671,36591.47730501203
44672,52760.37498541389
44673,37232.15327510148
44674,30475.394810872825
44675,7114.412695328209
44676,26808.22048218981
44677,26740.355732044754
44678,88030.70090395345
44679,41813.987042151595
44680,30049.48900964223
44681,120495.13971232611
44682,58692.238598714786
44683,55204.90649176911
44684,27816.648626880477
44685,62857.512755961085
44686,12526.647252413388
44687,36716.962937257376
44688,26715.243144397806
44689,24763.687117237732
44690,95036.33395972225
44691,67316.42409501717
44692,37004.18500117699
44693,57832.48837480343
44694,148698.31936636326
44695,6362.535338788424
44696,77149.2207205684
44697,15392.663751714868
44698,134575.08418110144
44699,66205.55933630349
44700,133643.45030000398
44701,91385.29635032365
44702,115445.01095431716
44703,63730.39403254001
44704,40978.74368254783
44705,56445.822145185004
44706,24515.270625848105
44707,22163.902132492207
44708,103018.17911959693
44709,17816.854981426633
44710,85525.6135162421
44711,118332.48357362252
44712,105648.41644322345
44713,61930.781440401
44714,75214.48016465169
44715,89795.17123587817
44716,25707.547261034248
44717,28010.571745962632
44718,29914.40436069548
44719,111004.61624506745
44720,127353.27400857181
44721,73484.72014260545
44722,14972.400087120635
44723,31671.14424600037
44724,16103.79461231123
44725,44953.15725865303
44726,37154.605682157235
44727,17640.99108617376
44728,13244.231180652467
44729,67223.66039711298
44730,4519.303544064415
44731,68011.90547428138
44732,73121.07903143391
44733,105645.64788867385
44734,96900.85370414195
44735,99027.7712828621
44736,99915.18546449655
44737,22457.056405750063
44738,125197.10340848511
44739,20238.12980761663
44740,96942.50982658615
44741,64782.60141167514
44742,77685.1781848781
44743,113306.52395574014
44744,32395.986516306355
44745,64498.73002000631
44746,20248.190576095574
44747,137962.15085680527
44748,66608.13099943452
44749,121375.01085032568
44750,139104.43538194365
44751,9279.596907713669
44752,27946.07177822229
44753,58565.19056625462
44754,21795.029526667236
44755,40791.40580892772
44756,106683.26230673124
44757,12567.31549460521
44758,34665.875773788604
44759,37700.719913549736
44760,62471.75422421065
44761,63682.52021253247
44762,11605.960797257403
44763,11292.796173780938
44764,14541.167985489044
44765,4873.918590892505
44766,11662.945380298266
44767,39056.191161260576
44768,7828.062557187643
44769,136949.77661592938
44770,21077.04686147572
44771,24915.140856877577
44772,72013.25865433559
44773,53156.38058117884
44774,60021.78091142201
44775,157417.5875736884
44776,109297.93464742886
44777,43004.104082980455
44778,38678.737057292594
44779,68721.02593995207
44780,83568.00186621967
44781,59765.11645604629
44782,110368.32856810052
44783,55875.66263518006
44784,66847.33296351081
44785,93409.85378748155
44786,114308.79093408163
44787,15013.272024231384
44788,82496.5584724691
44789,14545.790959115371
44790,45147.90418326126
44791,69074.55664690792
44792,4127.768740805936
44793,8092.13981276285
44794,43711.6995987941
44795,12842.551083446548
44796,18158.883350195854
44797,97126.87130522993
44798,69278.5666067514
44799,6599.101739414644
44800,103066.11931982903
44801,27574.63193740263
44802,123983.17517740434
44803,13509.133769797183
44804,63188.74799519357
44805,26273.90385647981
44806,9585.021023750462
44807,42929.941344531995
44808,8776.76483866301
44809,59878.07543843962
44810,108644.94841433244
44811,72792.25371856318
44812,61219.13961770569
44813,38167.28878829077
44814,63094.97566398915
44815,127290.0862832961
44816,29256.67836154258
44817,93096.2397698649
44818,69782.21282064126
44819,88134.24868457307
44820,116120.4478949509
44821,64206.38506494324
44822,14969.272995766189
44823,29730.29796566303
44824,18976.152357555347
44825,52397.69754834668
44826,10240.43595179182
44827,29976.530958377552
44828,55604.37167839228
44829,60919.954264500484
44830,45013.09218847963
44831,9338.819412262548
44832,14512.805336860532
44833,14773.16190454016
44834,27519.93198886374
44835,67414.05117855087
44836,120973.73049354437
44837,94007.89219280172
44838,130474.58800346083
44839,7862.615127109706
44840,26148.31373528112
44841,85302.55309734498
44842,97626.37733095742
44843,18767.752430992823
44844,71459.81379653941
44845,77041.81633755517
44846,42062.854128168656
44847,41809.16097865414
44848,76232.27854323821
44849,112593.24635324815
44850,64942.18615782824
44851,31685.817705460697
44852,45605.62518226362
44853,33655.33328488883
44854,26223.02007395416
44855,46914.67797095183
44856,41284.27466814388
44857,25838.639211648708
44858,38763.967366395605
44859,30539.650259361726
44860,26959.803395424697
44861,49207.20805467714
44862,57088.77166860538
44863,46665.25159290631
44864,114537.90498174222
44865,68427.68801654442
44866,58426.323452593475
44867,93097.24623880384
44868,55840.16157255157
44869,34504.87612568516
44870,78717.98182716976
44871,28758.24957739014
44872,94622.86017321754
44873,38017.71355066023
44874,19408.61997572685
44875,49711.22070297049
44876,10460.975589549711
44877,56347.807601165616
44878,15594.983209899177
44879,104109.92311343101
44880,8815.596915342026
44881,90763.05951220464
44882,160420.66178550257
44883,13361.82150447725
44884,91525.89638862039
44885,117679.01961084752
44886,135055.0773761244
44887,53331.22311414314
44888,17698.282494821873
44889,77377.40716570841
44890,18860.627885648944
44891,88706.93620336379
44892,8812.264565127956
44893,57000.25893040009
44894,29132.5564359595
44895,30792.49198633252
44896,27441.82715647708
44897,21227.816374271235
44898,71643.37043869353
44899,84414.7400725275
44900,5691.6886684987285
44901,21115.964905819605
44902,25320.367074761274
44903,35677.63155375628
44904,86271.12808821033
44905,118996.79061498193
44906,61410.85314463731
44907,15273.293890742498
44908,16805.58632532
44909,27933.562323937673
44910,103196.14324548037
44911,94515.55974588987
44912,43059.445264971626
44913,70537.31999833931
44914,51769.30786782896
44915,12756.916274209902
44916,46356.9424483752
44917,27850.557164749203
44918,19003.609705057544
44919,137549.35410123333
44920,79587.95174513283
44921,5752.89152792379
44922,69685.41701772068
44923,63708.62752947816
44924,82279.59769791977
44925,40708.73363581688
44926,75503.42844127245
44927,138293.03684699102
44928,64237.75570494237
44929,117236.6677142725
44930,86257.97957917149
44931,65138.94397421369
44932,37773.095357888764
44933,32082.632555056978
44934,114313.07599581822
44935,17671.611504804358
44936,45650.1269060686
44937,27046.036081221915
44938,138099.9542874772
44939,71780.00728279579
44940,90762.7381544393
44941,91228.87624165638
44942,136953.85306244498
44943,99107.00027276357
44944,137419.4149081218
44945,109962.75467780595
44946,43841.2510062104
44947,12077.066158456353
44948,69687.35293799259
44949,111252.45449423626
44950,109706.52986946853
44951,10146.74564314469
44952,67890.48376243246
44953,87168.68106378215
44954,102931.10628751694
44955,84445.63137789762
44956,73451.40096797324
44957,18369.229443823024
44958,17964.86326080815
44959,9908.109489635266
44960,20993.40792555806
44961,85695.10976297734
44962,156152.65141855725
44963,40126.68756713446
44964,44024.55742358767
44965,12668.18754496162
44966,20380.091680486774
44967,71435.62474577324
44968,92552.21534010084
44969,93778.77317935848
44970,19262.55202936804
44971,108089.5132772118
44972,37031.272445808194
44973,23683.346364361663
44974,95388.13281335364
44975,90733.25533919562
44976,70682.31445892059
44977,41335.58047936949
44978,58900.36364764997
44979,29949.35123903979
44980,9340.26187726602
44981,42875.564681077514
44982,78313.51739696416
44983,88633.80178390586
44984,16819.15195494097
44985,117444.07172925601
44986,3180.152940878734
44987,18680.4031861698
44988,97723.91557752363
44989,6310.599344766048
44990,12903.165359204546
44991,96394.01501625704
44992,87647.71671012162
44993,12979.943918907577
44994,82850.35054567133
44995,68905.38517112336
44996,35537.30605791283
44997,78495.56059606002
44998,86510.0468062399
44999,6537.316701797571
45000,67962.75851023827
45001,56593.97107006576
45002,13687.272660002236
45003,12008.535218805308
45004,64870.9869002709
45005,56847.79025659448
45006,39439.57873713663
45007,102065.73333994504
45008,65995.53551637022
45009,65543.51936545185
45010,51191.419319868335
45011,95270.99835085668
45012,99277.12055722506
45013,78743.73335260493
45014,111142.27489464826
45015,51861.68747072281
45016,29425.34420573563
45017,59544.70735309389
45018,147292.25344817928
45019,56099.2938780864
45020,12867.43237399002
45021,62665.09252230259
45022,60098.7230070762
45023,111883.60138136857
45024,50042.643406327785
45025,94656.09901661944
45026,38179.95653479376
45027,106879.13173981797
45028,88402.73292204822
45029,88172.08071066876
45030,7076.804194900024
45031,16224.967956495188
45032,79219.85825532743
45033,59829.95955540257
45034,45852.13781148147
45035,74348.94410238357
45036,102098.01043164739
45037,59019.37347800636
45038,35081.76912901281
45039,41169.26759953771
45040,116806.46859798073
45041,41192.94835428839
45042,8510.346241980742
45043,133684.95614655796
45044,132863.43892462988
45045,23960.82495975153
45046,12393.738145187708
45047,57846.37476397033
45048,38154.39702967795
45049,66351.37486755442
45050,46268.577533450036
45051,32722.402833836695
45052,60169.57790850654
45053,5103.789747930394
45054,55113.279515341994
45055,26319.376326867976
45056,76735.99191488119
45057,90370.68395716538
45058,121365.28278572785
45059,27438.32884784438
45060,114546.04480231312
45061,69152.04839067836
45062,10628.404830038182
45063,63804.57333155964
45064,52914.35934294329
45065,34970.236670318336
45066,22976.4587315101
